t_s,pivc_mmhg,psvc_mmhg,prpa_mmhg,qrpa_ml_per_s,plpa_mmhg,qlpa_ml_per_s
0.28300000000000003,9.293632340808518,9.463661591539788,9.270756768919222,29.012900000000002,8.35123378084452,16.749
0.28400000000000003,9.291982299557489,9.460436510912771,9.274731868296707,29.0361,8.354458861471537,16.7621
0.28500000000000003,9.29123228080702,9.455486387159679,9.277881947048675,29.0544,8.357608940223505,16.774900000000002
0.28600000000000003,9.291532288307206,9.4489612240306,9.280057001425034,29.0672,8.36060901522538,16.787
0.28700000000000003,9.292807320183003,9.44078601965049,9.281332033300831,29.0744,8.36345908647716,16.7983
0.28800000000000003,9.295057376434409,9.431110777769444,9.281482037050925,29.0756,8.366009150228756,16.808600000000002
0.289,9.298207455186379,9.420010500262507,9.28065701642541,29.0707,8.368184204605114,16.8176
0.29,9.302332558313957,9.407635190879772,9.278781969549238,29.0598,8.370059251481287,16.8251
0.291,9.307207680192004,9.394059851496287,9.27585689642241,29.0428,8.371559288982224,16.831
0.292,9.312907822695568,9.379509487737192,9.271956798919973,29.0199,8.372534313357832,16.8352
0.293,9.319357983949597,9.364134103352583,9.267006675166877,28.991400000000002,8.373134328358208,16.8376
0.294,9.326333158328957,9.348083702092552,9.261156528913222,28.9575,8.373209330233255,16.838
0.295,9.333908347708691,9.331658291457286,9.254481362034051,28.9187,8.37283432085802,16.8364
0.296,9.341783544588614,9.314932873321833,9.24705617640441,28.875500000000002,8.37193429835746,16.8328
0.297,9.350033750843771,9.298132453311332,9.238955973899346,28.8284,8.370584264606615,16.8272
0.298,9.358358958973973,9.281482037050925,9.230330758268956,28.778000000000002,8.368709217730443,16.8196
0.299,9.366834170854272,9.265206630165753,9.221180529513237,28.7249,8.366384159603989,16.8101
0.3,9.375159378984474,9.249531238280957,9.21173029325733,28.669900000000002,8.363609090227254,16.7989
0.301,9.383334583364583,9.234530863271582,9.202055051376284,28.6137,8.36038400960024,16.786
0.302,9.391209780244505,9.220355508887721,9.19230480762019,28.556900000000002,8.356858921473036,16.7716
0.303,9.398709967749193,9.207305182629565,9.182554563864095,28.5003,8.3529588239706,16.7558
0.304,9.405610140253506,9.195379884497111,9.172954323858095,28.444699999999997,8.348833720843022,16.7388
0.305,9.411910297757444,9.184804620115502,9.16372909322733,28.3907,8.344408610215254,16.7209
0.306,9.41753543838596,9.175579389484737,9.154803870096751,28.339100000000002,8.339833495837395,16.7022
0.307,9.422410560264005,9.167854196354908,9.1464036600915,28.2903,8.335108377709442,16.683
0.308,9.42638565964149,9.161629040726018,9.138678466961673,28.2451,8.330308257706442,16.6634
0.309,9.429460736518413,9.156903922598065,9.13155328883222,28.2039,8.325433135828394,16.643800000000002
0.31,9.431635790894772,9.153753843846095,9.125253131328282,28.1672,8.320708017700442,16.624299999999998
0.311,9.432835820895521,9.152178804470111,9.11977799444986,28.135399999999997,8.315982899572488,16.6052
0.312,9.432985824645616,9.152028800720018,9.115202880072001,28.108800000000002,8.311482787069677,16.5867
0.313,9.432235805895147,9.153303832595814,9.111527788194703,28.0875,8.307132678316956,16.5689
0.314,9.430510762769067,9.155853896347407,9.108902722568063,28.0718,8.303007575189378,16.5522
0.315,9.427885697142427,9.159678991974799,9.107102677566939,28.0617,8.299182479561988,16.5365
0.316,9.424360609015224,9.164629115727893,9.106352658816471,28.057199999999998,8.295657391434785,16.522199999999998
0.317,9.420010500262507,9.17047926198155,9.106502662566564,28.058,8.292582314557864,16.5093
0.318,9.414835370884271,9.17715442886072,9.107552688817218,28.064,8.289807245181128,16.498
0.319,9.408985224630614,9.184504612615314,9.10942773569339,28.0749,8.287482187054676,16.4883
0.32,9.402535063376584,9.19230480762019,9.112052801320033,28.0902,8.285532138303457,16.4803
0.321,9.395484887122178,9.2004800120003,9.115352883822094,28.1097,8.28403210080252,16.474
0.322,9.388059701492537,9.208730218255456,9.11932798319958,28.1326,8.282907072676815,16.4695
0.323,9.380259506487661,9.21705542638566,9.123828095702391,28.1585,8.28230705767644,16.4667
0.324,9.372234305857646,9.225155628890722,9.12862821570539,28.186799999999998,8.282007050176254,16.4655
0.325,9.364059101477537,9.23288082202055,9.133803345083626,28.2168,8.282157053926348,16.4658
0.326,9.35580889522238,9.240156003900097,9.139128478211955,28.2478,8.282682067051676,16.4676
0.327,9.34763369084227,9.24683117077927,9.14452861321533,28.2791,8.283432085802145,16.4708
0.328,9.339683492087302,9.252756318907972,9.149853746343657,28.3102,8.284557113927846,16.4751
0.329,9.331958298957474,9.257856446411159,9.155028875721893,28.3402,8.28590714767869,16.4804
0.33,9.324533113327833,9.262056551413785,9.159903997599939,28.3686,8.287482187054676,16.4865
0.331,9.317557938948472,9.265206630165753,9.164404110102753,28.3947,8.289132228305707,16.4932
0.332,9.311107777694442,9.267306682667066,9.168454211355284,28.418000000000003,8.290932273306833,16.5004
0.333,9.305182629565738,9.268281707042675,9.171829295732394,28.438000000000002,8.292807320183003,16.5077
0.334,9.29985749643741,9.268206705167628,9.174604365109127,28.4541,8.29460736518413,16.515
0.335,9.295132378309457,9.267006675166877,9.17670441761044,28.466,8.296407410185255,16.522
0.336,9.291157278931973,9.264681617040425,9.17790444761119,28.4734,8.298057451436286,16.5286
0.337,9.287782194554863,9.261231530788269,9.17835445886147,28.4759,8.299557488937221,16.534499999999998
0.338,9.285157128928223,9.256806420160503,9.177979449486237,28.4735,8.30083252081302,16.5396
0.339,9.283132078301957,9.25133128328208,9.17670441761044,28.466099999999997,8.301882547063677,16.543799999999997
0.34,9.281782044551113,9.244956123903098,9.17452936323408,28.453500000000002,8.302632565814145,16.546699999999998
0.341,9.281107027675692,9.23768094202355,9.171529288232204,28.436,8.303007575189378,16.548399999999997
0.342,9.280882022050552,9.229655741393533,9.167629190729768,28.4136,8.303157578939473,16.5487
0.343,9.281182029550738,9.22088052201305,9.162979074476862,28.3865,8.302857571439285,16.5475
0.34400000000000003,9.28185704642616,9.211580289507237,9.157578939473487,28.3551,8.302182554563863,16.544800000000002
0.34500000000000003,9.282907072676817,9.201680042001048,9.15150378759469,28.319599999999998,8.301132528313207,16.540499999999998
0.34600000000000003,9.28425710642766,9.191479786994673,9.14475361884047,28.2804,8.299707492687316,16.5347
0.34700000000000003,9.285757143928597,9.180829520738017,9.137478436960922,28.2381,8.29790744768619,16.5273
0.34800000000000003,9.287257181429535,9.170029250731268,9.129678241956048,28.192899999999998,8.295732393309832,16.5183
0.34900000000000003,9.288757218930472,9.15915397884947,9.12150303757594,28.1455,8.293182329558238,16.507900000000003
0.35000000000000003,9.290182254556363,9.148203705092627,9.113102827570689,28.0964,8.29025725643141,16.496
0.35100000000000003,9.291382284557113,9.137328433210829,9.104402610065252,28.0461,8.287032175804395,16.4828
0.352,9.292357308932722,9.126603165079125,9.095627390684767,27.9951,8.283507087677192,16.4684
0.353,9.29288232205805,9.116102902572564,9.086852171304281,27.944,8.2796819920498,16.453
0.354,9.292957323933097,9.105977649441234,9.078151953798844,27.8932,8.275706892672316,16.436600000000002
0.355,9.292582314557864,9.096227405685141,9.069526738168454,27.843300000000003,8.271431785794643,16.4194
0.356,9.291607290182252,9.086927173179328,9.06120153003825,27.7947,8.267081677041926,16.4015
0.357,9.29003225080627,9.078151953798844,9.053101327533188,27.747899999999998,8.262581564539113,16.3831
0.358,9.28785719642991,9.069976749418734,9.045451136278405,27.7031,8.258006450161252,16.3644
0.359,9.284932123303083,9.062401560039,9.03817595439886,27.660700000000002,8.253431335783395,16.3455
0.36,9.281407035175878,9.05542638565964,9.031350783769595,27.621,8.248781219530487,16.3266
0.361,9.277206930173254,9.049126228155703,9.024975624390608,27.5841,8.244206105152628,16.3078
0.362,9.272331808295206,9.043501087527186,9.019125478136953,27.5502,8.239630990774767,16.2893
0.363,9.266781669541738,9.038475961899046,9.013800345008624,27.519299999999998,8.235205880147003,16.2711
0.364,9.26070651766294,9.034125853146328,9.009075226880672,27.4914,8.230930773269332,16.2534
0.365,9.253956348908721,9.030375759393984,9.004725118127952,27.4665,8.226730668266706,16.2363
0.366,9.246756168904222,9.027225680642015,9.000975024375608,27.4444,8.222755568889221,16.2198
0.367,9.239030975774392,9.024600615015375,8.9975999399985,27.424799999999998,8.21893047326183,16.2041
0.368,9.230855771394284,9.022350558763968,8.994599864996625,27.407600000000002,8.21533038325958,16.1892
0.369,9.222380559513986,9.020550513762844,8.992049801245031,27.3924,8.211880297007426,16.175
0.37,9.213605340133503,9.019050476261906,8.989724743118577,27.378899999999998,8.208655216380409,16.1616
0.371,9.204530113252831,9.017775444386109,8.987624690617265,27.3667,8.205655141378534,16.149
0.372,9.195304882622064,9.016650416260406,8.985674641866046,27.3553,8.202805070126752,16.137099999999997
0.373,9.185929648241205,9.01560039000975,8.983724593114827,27.3444,8.200105002625065,16.1259
0.374,9.176554413860346,9.014550363759094,8.981849546238655,27.3334,8.197554938873472,16.1153
0.375,9.167179179479486,9.013350333758343,8.979899497487436,27.322,8.195154878871971,16.1051
0.376,9.157803945098626,9.012000300007498,8.977799444986124,27.3097,8.192829820745517,16.095399999999998
0.377,9.148578714467861,9.010275256881421,8.975474386859672,27.296100000000003,8.190504762619064,16.085800000000003
0.378,9.139503487587188,9.008325208130202,8.97284932123303,27.280800000000003,8.188329708242705,16.0764
0.379,9.130578264456611,9.005850146253655,8.969849246231155,27.2635,8.1860796519913,16.067
0.38,9.12195304882622,9.002925073126827,8.966474161854045,27.2438,8.183754593864846,16.0574
0.381,9.113477836945922,8.999474986874672,8.962649066226655,27.2215,8.181429535738392,16.0476
0.382,9.105302632565813,8.995499887497186,8.958298957473936,27.1963,8.178954473861845,16.0373
0.383,9.097427435685892,8.99084977124428,8.953423835595888,27.1682,8.176404410110253,16.0265
0.384,9.089852246306156,8.985674641866046,8.948098702467561,27.137,8.173629340733518,16.015
0.385,9.08257706442661,8.979749493737343,8.942173554338858,27.102700000000002,8.17070426760669,16.002699999999997
0.386,9.07560189004725,8.973299332483311,8.935723393084826,27.0653,8.167554188854721,15.9895
0.387,9.06892672316808,8.966174154353858,8.928823220580513,27.0248,8.164179104477611,15.9755
0.388,9.062476561914046,8.95844896122403,8.921323033075826,26.9815,8.160504012600313,15.9604
0.389,9.056326408160203,8.950198754968874,8.913372834320858,26.9354,8.156603915097877,15.9444
0.39,9.050326258156453,8.94142353558839,8.905047626190653,26.8868,8.1524788119703,15.9272
0.391,9.04462611565289,8.932123303082577,8.89627240681017,26.8359,8.148053701342533,15.9091
0.392,9.039075976899422,8.92244806120153,8.887197179929498,26.7831,8.143403585089626,15.889899999999999
0.393,9.033600840021,8.9123228080702,8.877821945548638,26.7286,8.138528463211578,15.869700000000002
0.394,9.028350708767718,8.901972549313733,8.868221705542638,26.6727,8.133353333833346,15.8485
0.395,9.023100577514438,8.891322283057075,8.858396459911496,26.6158,8.128028200705018,15.826400000000001
0.396,9.017925448136202,8.880597014925373,8.848496212405308,26.5582,8.122478061951549,15.8036
0.397,9.012825320633015,8.869721743043575,8.838595964899122,26.5003,8.116702917572939,15.780000000000001
0.398,9.00765019125478,8.85884647116178,8.828620715517886,26.4424,8.110777769444235,15.7557
0.399,9.002475061876545,8.847971199279982,8.8187204680117,26.384700000000002,8.104777619440485,15.730799999999999
0.4,8.997224930623265,8.837245931148278,8.808895222380558,26.3277,8.098627465686642,15.7055
0.401,8.991899797494938,8.826745668641715,8.799219980499512,26.2715,8.092327308182703,15.679899999999998
0.402,8.986424660616516,8.816470411760292,8.789769744243605,26.2164,8.086027150678765,15.6539
0.403,8.980874521863047,8.80649516237906,8.780469511737794,26.162599999999998,8.079651991299782,15.627799999999999
0.404,8.975174379359483,8.79689492237306,8.771469286732167,26.1103,8.073276831920797,15.6015
0.405,8.969399234980875,8.78774469361734,8.76276906922673,26.0597,8.066901672541812,15.5753
0.406,8.963399084977123,8.778969474236854,8.75436885922148,26.0109,8.060601515037876,15.5492
0.40700000000000003,8.957323933098326,8.770719267981699,8.746343658591465,25.9639,8.054301357533939,15.523200000000001
0.40800000000000003,8.95102377559439,8.762919072976823,8.738543463586588,25.9188,8.048001200029999,15.497399999999999
0.40900000000000003,8.944648616215403,8.75556888922223,8.731118277956947,25.875700000000002,8.041851046276156,15.4719
0.41000000000000003,8.93804845121128,8.74881872046801,8.724068101702542,25.834500000000002,8.035700892522312,15.4467
0.41100000000000003,8.931373284332107,8.742443561089027,8.717317932948323,25.7951,8.029700742518562,15.421999999999999
0.41200000000000003,8.924548113702842,8.736593414835369,8.710867771694293,25.7577,8.023850596264905,15.3976
0.41300000000000003,8.91764794119853,8.731193279831995,8.704717617940448,25.721899999999998,8.018000450011249,15.373700000000001
0.41400000000000003,8.910522763069075,8.726093152328808,8.698792469811744,25.687800000000003,8.012375309382733,15.350200000000001
0.41500000000000004,8.903397584939622,8.7214430360759,8.693242331058276,25.6552,8.006750168754218,15.327300000000001
0.41600000000000004,8.896122403060074,8.717017925448136,8.6878421960549,25.6239,8.001350033750843,15.3048
0.417,8.888697217430435,8.712892822320558,8.682667066676666,25.593899999999998,7.996024900622514,15.282799999999998
0.418,8.881197029925747,8.708917722943074,8.677716942923572,25.5649,7.990849771244281,15.261299999999999
0.419,8.873621840546011,8.705092627315683,8.672841821045525,25.5367,7.985749643741093,15.2402
0.42,8.866046651166277,8.70134253356334,8.668116702917573,25.5093,7.980799519987999,15.219600000000002
0.421,8.85832145803645,8.697592439810995,8.663466586664665,25.4824,7.975924398109952,15.1994
0.422,8.850521263031574,8.693842346058652,8.658966474161852,25.4558,7.971124278106951,15.179599999999999
0.423,8.8427210680267,8.689867246681166,8.654391359783995,25.4294,7.966474161854046,15.1602
0.424,8.834845871146777,8.685817145428635,8.649816245406134,25.403000000000002,7.961824045601139,15.1411
0.425,8.826970674266857,8.681542038550964,8.645316132903321,25.3765,7.957248931223281,15.1223
0.426,8.819095477386933,8.677041926048151,8.640666016650416,25.3496,7.952823820595514,15.1037
0.427,8.811220280507012,8.67224180604515,8.635940898522463,25.3223,7.948398709967749,15.0853
0.428,8.803270081752043,8.667066676666915,8.631215780394509,25.2945,7.943973599339984,15.067
0.429,8.795469886747169,8.66166654166354,8.626265656641415,25.265900000000002,7.939548488712217,15.0488
0.43,8.787594689867246,8.65589139728493,8.621240531013274,25.236600000000003,7.935198379959498,15.0307
0.431,8.779869496737417,8.649741243531087,8.615990399759992,25.2064,7.93084827120678,15.012599999999999
0.432,8.772144303607588,8.643291082277056,8.610665266631665,25.1752,7.92649816245406,14.9945
0.433,8.764494112352807,8.63646591164779,8.605115127878197,25.1429,7.9220730518262945,14.9762
0.434,8.75699392484812,8.62926573164329,8.599339983499586,25.1095,7.917647941198529,14.9579
0.435,8.749568739218478,8.62184054601365,8.593414835370883,25.075,7.913147828695716,14.9394
0.436,8.742218555463886,8.614040351008775,8.58726468161704,25.0393,7.908647716192904,14.9208
0.437,8.73494337358434,8.60601515037876,8.580889522238055,25.002299999999998,7.904072601815044,14.901900000000001
0.438,8.727818195454885,8.597689942248556,8.574364359108976,24.964,7.899497487437185,14.8827
0.439,8.720843021075526,8.589214730368258,8.56753918847971,24.924500000000002,7.894772369309231,14.8633
0.44,8.713867846696166,8.58051451286282,8.560564014100352,24.8837,7.889972249306232,14.8436
0.44099999999999995,8.707042676066902,8.571589289732241,8.553288832220804,24.8417,7.885172129303231,14.8235
0.44199999999999995,8.700292507312682,8.562514062851571,8.545863646591165,24.7983,7.880222005550139,14.8031
0.44299999999999995,8.693617340433509,8.553363834095853,8.538213455336383,24.753800000000002,7.875196879921997,14.782399999999999
0.44399999999999995,8.686942173554339,8.544138603465086,8.53033825845646,24.7081,7.870096752418809,14.7612
0.44499999999999995,8.680267006675166,8.534838370959273,8.522238055951398,24.6612,7.864846621165528,14.739700000000001
0.44599999999999995,8.673591839795995,8.525538138453461,8.513987849696242,24.6132,7.859521488037201,14.717699999999999
0.44699999999999995,8.666916672916821,8.516162904072601,8.505587639690992,24.564300000000003,7.854121353033825,14.6953
0.44799999999999995,8.660166504162603,8.506787669691741,8.497037425935648,24.514400000000002,7.848571214280357,14.672500000000001
0.44899999999999995,8.65326633165829,8.49748743718593,8.488262206555163,24.4637,7.842946073651841,14.6493
0.44999999999999996,8.646291157278931,8.488262206555163,8.479411985299631,24.4123,7.837245931148279,14.625599999999999
0.45099999999999996,8.639165979149476,8.479111977799445,8.470486762169052,24.360300000000002,7.831395784894622,14.601500000000001
0.45199999999999996,8.631815795394886,8.470036750918771,8.46148653716343,24.3078,7.8254706367659175,14.577
0.45299999999999996,8.624315607890198,8.461111527788193,8.452411310282757,24.255,7.819395484887121,14.552100000000001
0.45399999999999996,8.61651541288532,8.452261306532662,8.443261081527037,24.201999999999998,7.8132453311332775,14.5267
0.45499999999999996,8.608565214130353,8.443561089027225,8.434185854646365,24.148999999999997,7.8070201755043875,14.501100000000001
0.45599999999999996,8.600315007875196,8.435085877146928,8.425035625890645,24.0961,7.800720018000449,14.4751
0.45699999999999996,8.591839795994899,8.426685667141678,8.415960399009974,24.043400000000002,7.794344858621465,14.4488
0.45799999999999996,8.583064576614415,8.418435460886522,8.407035175879397,23.991100000000003,7.787894697367433,14.422300000000002
0.45899999999999996,8.573989349733743,8.410410260256505,8.398109952748818,23.9393,7.781444536113402,14.3956
0.45999999999999996,8.564764119102977,8.402535063376583,8.389259731493286,23.888099999999998,7.774919372984325,14.3687
0.46099999999999997,8.555238880972023,8.394734868371708,8.380634515862896,23.837600000000002,7.768319207980198,14.3417
0.46199999999999997,8.545488637215929,8.387159678991974,8.372084302107552,23.7879,7.761794044851121,14.3147
0.46299999999999997,8.535513387834694,8.379734493362333,8.363609090227254,23.739,7.7551938798469955,14.287700000000001
0.46399999999999997,8.525388134703368,8.372384309607739,8.355358883972098,23.6909,7.748668716717918,14.260800000000001
0.46499999999999997,8.515112877821945,8.365109127728193,8.347258681467036,23.6437,7.742143553588839,14.2339
0.46599999999999997,8.504687617190429,8.357908947723692,8.339308482712068,23.5974,7.735693392334809,14.2072
0.46699999999999997,8.494187354683866,8.350783769594239,8.331433285832144,23.5518,7.729243231080776,14.1807
0.46799999999999997,8.483687092177304,8.343658591464786,8.323708092702317,23.5068,7.722868071701792,14.154399999999999
0.469,8.473186829670741,8.336533413335333,8.316057901447536,23.462500000000002,7.716567914197854,14.128400000000001
0.47,8.462686567164178,8.329333233330832,8.308557713942848,23.4186,7.710342758568963,14.1025
0.471,8.452261306532662,8.322058051451284,8.30105752643816,23.375,7.704117602940073,14.0769
0.472,8.44198604965124,8.314707867696692,8.293557338933473,23.3315,7.697967449186228,14.051499999999999
0.473,8.431860796519912,8.307207680192004,8.286057151428786,23.288,7.691892297307431,14.026299999999999
0.474,8.421960549013725,8.299557488937221,8.278556963924098,23.2442,7.685817145428635,14.001299999999999
0.475,8.412285307132677,8.291757293932347,8.270981774544362,23.200000000000003,7.679816995424885,13.9764
0.476,8.40283507087677,8.283732093302332,8.263256581414534,23.1552,7.673816845421134,13.951600000000001
0.477,8.393759843996099,8.275481887047174,8.255381384534614,23.1097,7.667816695417385,13.9268
0.478,8.384984624615615,8.26700667516688,8.247431185779645,23.0632,7.661816545413634,13.9019
0.479,8.376509412735317,8.25830645766144,8.239255981399534,23.0156,7.6557413935348375,13.8769
0.48,8.368334208355208,8.249381234530864,8.230855771394285,22.9668,7.64966624165604,13.8518
0.481,8.36060901522538,8.240231005775144,8.222230555763893,22.9167,7.643516087902197,13.8264
0.482,8.35318382959574,8.230855771394285,8.213380334508361,22.865299999999998,7.637290932273306,13.800699999999999
0.483,8.346058651466286,8.221255531388284,8.204305107627691,22.8126,7.630990774769369,13.7746
0.484,8.339308482712068,8.211505287632189,8.195004875121878,22.758399999999998,7.624615615390384,13.748099999999999
0.485,8.332858321458035,8.20168004200105,8.185479636990923,22.7031,7.618090452261306,13.7211
0.486,8.326708167704192,8.191629790744768,8.17572939323483,22.6465,7.611415285382134,13.693700000000002
0.487,8.320783019575488,8.181579539488485,8.165829145728642,22.5888,7.604665116627914,13.665700000000001
0.488,8.315082877071927,8.171454286357157,8.15577889447236,22.5303,7.597764944123602,13.6372
0.489,8.309607740193504,8.161329033225831,8.145578639465986,22.4711,7.590714767869196,13.6082
0.49,8.304207605190129,8.151353783844595,8.135303382584564,22.4114,7.583589589739743,13.5787
0.491,8.298957473936847,8.141453536338407,8.12502812570314,22.3516,7.576314407860195,13.5487
0.492,8.293707342683566,8.131703292582314,8.11475286882172,22.2918,7.568889222230554,13.5183
0.493,8.28853221330533,8.12217805445136,8.104552613815343,22.232400000000002,7.561389034725867,13.487499999999999
0.494,8.28328208205205,8.113027825695642,8.094427360684017,22.1738,7.553888847221179,13.4564
0.495,8.277956948923723,8.104102602565064,8.08452711317783,22.1161,7.546238655966398,13.425099999999999
0.496,8.272556813920348,8.095702392559813,8.074776869421735,22.059700000000003,7.5385884647116175,13.3936
0.497,8.26700667516688,8.087677191929798,8.065401635040875,22.005,7.530938273456836,13.3621
0.498,8.261306532663315,8.080102002550063,8.056326408160205,21.9522,7.523288082202055,13.330699999999998
0.499,8.25545638640966,8.073126828170704,8.047626190654766,21.9015,7.515637890947272,13.2994
0.5,8.249381234530864,8.066676666916672,8.039300982524564,21.8533,7.508137703442585,13.2683
0.501,8.243156078901972,8.060826520663015,8.03142578564464,21.8076,7.500637515937897,13.2377
0.502,8.236630915772894,8.055576389409735,8.024075601890045,21.764799999999997,7.493309832745818,13.2075
0.503,8.22995574889372,8.051001275031876,8.01725043126078,21.724899999999998,7.486109652741318,13.177999999999999
0.504,8.22305557638941,8.047026175654391,8.010875271881796,21.688,7.47908947723693,13.149099999999999
0.505,8.216005400135003,8.043576089402235,8.005025125628139,21.6541,7.472249306232655,13.121
0.506,8.208730218255456,8.0408010200255,7.9997749943748575,21.6233,7.4656266406660166,13.0937
0.5069999999999999,8.201380034500861,8.038550963774094,7.9949748743718585,21.5956,7.459228980724517,13.0674
0.508,8.193879846996174,8.036825920648015,7.9906997674941875,21.5707,7.453078826970674,13.0421
0.5089999999999999,8.18630465761644,8.03555088877222,7.986874671866797,21.5486,7.447176179404485,13.017700000000001
0.51,8.178654466361658,8.034725868146703,7.983574589364734,21.5291,7.441536038400959,12.9945
0.5109999999999999,8.170929273231831,8.034275856896421,7.980574514362858,21.512,7.436165904147604,12.972299999999999
0.512,8.163204080102002,8.034050851271282,7.978024450611265,21.497,7.431065776644416,12.9512
0.5129999999999999,8.155553888847221,8.034050851271282,7.975774394359859,21.4838,7.426220655516388,12.9312
0.514,8.147978699467485,8.034200855021375,7.973749343733593,21.4722,7.421638040951024,12.9123
0.5149999999999999,8.140478511962797,8.034350858771468,7.972024300607515,21.4619,7.417302932573313,12.8943
0.516,8.133053326333158,8.034500862521563,7.9703742593564835,21.4524,7.41320033000825,12.8773
0.5169999999999999,8.125853146328659,8.03457586439661,7.968874221855546,21.4435,7.409315232880822,12.8612
0.518,8.118727968199204,8.034425860646516,7.9673741843546075,21.4349,7.405625140628516,12.8458
0.5189999999999999,8.111827795694891,8.034050851271282,7.96587414685367,21.4262,7.402115052876321,12.8312
0.52,8.105077626940673,8.033375834395859,7.964299107477687,21.417099999999998,7.398754968874221,12.8173
0.5209999999999999,8.098552463811595,8.032325808145202,7.962649066226655,21.407400000000003,7.395529888247206,12.803799999999999
0.522,8.09217730443261,8.030825770644265,7.960774019350484,21.396800000000002,7.392402310057751,12.790799999999999
0.5229999999999999,8.086102152553812,8.028875721893046,7.958748968724218,21.384999999999998,7.3893572339308475,12.7781
0.524,8.08017700442511,8.026475661891547,7.95649891247281,21.3719,7.386364659116477,12.765600000000001
0.5249999999999999,8.074476861921546,8.023550588764719,7.954023850596264,21.3573,7.383394584864621,12.753300000000001
0.526,8.069001725043124,8.020175504387609,7.9512487812195305,21.3411,7.380439510987774,12.7409
0.5269999999999999,8.063751593789844,8.016200405010125,7.948173704342608,21.3233,7.377461936548412,12.7286
0.528,8.058651466286657,8.011850296257405,7.944798619965498,21.3037,7.374454361359033,12.7161
0.5289999999999999,8.053701342533563,8.006975174379358,7.941123528088201,21.282500000000002,7.371394284857121,12.7034
0.53,8.04897622440561,8.001725043126077,7.937223430585764,21.2595,7.368266706667666,12.6904
0.5309999999999999,8.044326108152703,7.996099902497561,7.932948323708092,21.2349,7.365064126603165,12.6771
0.532,8.039900997524938,7.990099752493811,7.9284482112052785,21.2088,7.361771544288606,12.663499999999999
0.5329999999999999,8.03555088877222,7.983874596864921,7.923723093077326,21.1813,7.358396459911497,12.6496
0.534,8.031275781894546,7.9774244356108905,7.918772969324232,21.1525,7.354923873096826,12.6353
0.5349999999999999,8.027150678766969,7.970824270606764,7.913597839945997,21.1225,7.351361284032101,12.620600000000001
0.536,8.023100577514438,7.964074101852545,7.90827270681767,21.0915,7.347708692717317,12.6055
0.5369999999999999,8.019050476261906,7.957323933098327,7.902797569939248,21.059800000000003,7.343966099152478,12.5901
0.538,8.015075376884422,7.950648766219154,7.89724743118578,21.0274,7.340141003525087,12.574399999999999
0.5389999999999999,8.011100277506936,7.943973599339984,7.8916222905572635,20.9945,7.336248406210155,12.5584
0.54,8.007125178129451,7.937523438085951,7.885922148053701,20.961299999999998,7.33228830720768,12.5421
0.5409999999999999,8.003150078751968,7.931223280582014,7.880147003675091,20.928,7.328275706892671,12.5256
0.542,7.999174979374484,7.9252231305782646,7.8744468611715295,20.894699999999997,7.324218105452636,12.5089
0.5429999999999999,7.995124878121953,7.919447986199655,7.868746718667967,20.8615,7.320130503262582,12.4921
0.544,7.990999774994375,7.91404785119628,7.863046576164404,20.8285,7.316012900322507,12.475200000000001
0.5449999999999999,7.986874671866797,7.908947723693092,7.857421435535889,20.7959,7.31187279681992,12.4582
0.546,7.98267456686417,7.9042226055651374,7.851946298657467,20.7637,7.307732693317332,12.4411
0.5469999999999999,7.978324458111452,7.8999474986874665,7.846471161779045,20.732100000000003,7.303592589814745,12.424100000000001
0.548,7.973899347483687,7.896047401185029,7.841146028650716,20.7011,7.299452486312157,12.4071
0.5489999999999999,7.969399234980873,7.8925223130578255,7.835895897397434,20.6708,7.2953273831845795,12.3901
0.55,7.964749118727968,7.889447236180905,7.830795769894246,20.6411,7.2912247806195145,12.3732
0.5509999999999999,7.960024000600014,7.886747168679216,7.825845646141153,20.612299999999998,7.287144678616965,12.3564
0.552,7.955223880597015,7.88449711242781,7.821045526138152,20.5842,7.283087077176929,12.3397
0.5529999999999999,7.95027375684392,7.882547063676592,7.816395409885247,20.557,7.279059476486912,12.3232
0.554,7.945248631215779,7.881047026175653,7.8118202955073865,20.5307,7.275069376734418,12.306700000000001
0.5549999999999999,7.940073501837546,7.879846996174903,7.807470186754668,20.505200000000002,7.271116777919447,12.2905
0.556,7.934823370584264,7.878946973674341,7.803195079876997,20.4807,7.2672016800420005,12.2743
0.5569999999999999,7.929423235580889,7.8783469586739665,7.799144978624464,20.4571,7.263331583289581,12.2584
0.558,7.923948098702467,7.878046951173779,7.795319882997074,20.4345,7.259506487662191,12.242700000000001
0.5589999999999999,7.918472961824045,7.877896947423684,7.79156978924473,20.4129,7.255733893347333,12.2272
0.56,7.912847821195529,7.878046951173779,7.788044701117528,20.392400000000002,7.252021300532513,12.2119
0.5609999999999999,7.907222680567013,7.87827195679892,7.784669616740418,20.372899999999998,7.248368709217729,12.1968
0.562,7.901522538063451,7.8787219680492,7.781519537988449,20.3544,7.244783619590489,12.1821
0.563,7.895822395559888,7.8792469811745285,7.778519462986573,20.3371,7.24126603165079,12.1676
0.5640000000000001,7.890122253056326,7.879846996174903,7.775744393609839,20.3209,7.237830945773643,12.1534
0.565,7.884422110552763,7.880522013050326,7.7731193279832,20.3058,7.234478361959048,12.1396
0.5660000000000001,7.878796969924248,7.881272031800794,7.770719267981699,20.291800000000002,7.23121578039451,12.126199999999999
